src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,min_rtt,avg_rtt,max_rtt,mdev_rtt
azure:brazilsouth,PREMIUM,Standard_D2_v3,gcp:asia-southeast2-a,STANDARD,n2-standard-4,343.117,343.339,343.728,0.664
gcp:asia-southeast1-a,PREMIUM,n2-standard-4,gcp:australia-southeast1-a,PREMIUM,n2-standard-4,,,,
gcp:asia-east1-a,PREMIUM,n2-standard-4,gcp:europe-west6-a,PREMIUM,n2-standard-4,,,,
aws:ap-northeast-3,PREMIUM,m5.large,gcp:asia-east2-a,PREMIUM,n2-standard-4,50.851,50.989,51.086,0.235
aws:us-east-1,PREMIUM,m5.large,gcp:asia-northeast3-a,PREMIUM,n2-standard-4,177.306,177.435,177.532,0.381
aws:eu-west-1,PREMIUM,m5.large,gcp:asia-northeast1-a,PREMIUM,n2-standard-4,227.146,227.233,227.318,0.305
azure:uksouth,PREMIUM,Standard_D2_v3,gcp:europe-central2-a,PREMIUM,n2-standard-4,30.355,30.615,31.653,0.413
gcp:asia-east2-a,PREMIUM,n2-standard-4,gcp:us-east1-b,STANDARD,n2-standard-4,,,,
azure:canadacentral,PREMIUM,Standard_D2_v3,gcp:australia-southeast2-a,PREMIUM,n2-standard-4,214.746,214.974,215.146,0.314
gcp:us-central1-a,STANDARD,n2-standard-4,gcp:us-west1-a,STANDARD,n2-standard-4,,,,
aws:eu-south-1,PREMIUM,m5.large,gcp:asia-east2-a,PREMIUM,n2-standard-4,232.48,232.745,232.976,0.644
aws:us-east-1,PREMIUM,m5.large,gcp:southamerica-east1-a,STANDARD,n2-standard-4,138.537,138.651,138.962,0.202
gcp:asia-south2-a,PREMIUM,n2-standard-4,gcp:asia-southeast2-a,STANDARD,n2-standard-4,,,,
azure:centralindia,PREMIUM,Standard_D2_v3,aws:ap-southeast-3,PREMIUM,m5.large,61.326,61.445,61.599,0.304
gcp:asia-east2-a,PREMIUM,n2-standard-4,gcp:europe-west4-a,STANDARD,n2-standard-4,,,,
aws:ca-central-1,PREMIUM,m5.large,gcp:europe-west6-a,PREMIUM,n2-standard-4,95.652,95.694,95.796,0.279
gcp:us-east1-b,PREMIUM,n2-standard-4,gcp:northamerica-northeast1-a,STANDARD,n2-standard-4,,,,
gcp:us-west4-a,PREMIUM,n2-standard-4,gcp:asia-south1-a,STANDARD,n2-standard-4,,,,
azure:southafricanorth,PREMIUM,Standard_D2_v3,aws:us-west-2,PREMIUM,m5.large,325.058,325.23,325.577,0.689
aws:af-south-1,PREMIUM,m5.large,gcp:asia-southeast2-a,PREMIUM,n2-standard-4,358.074,358.131,358.248,0.381
aws:me-south-1,PREMIUM,m5.large,gcp:asia-east2-a,PREMIUM,n2-standard-4,131.307,131.419,131.549,0.29
aws:ap-south-1,PREMIUM,m5.large,gcp:asia-east2-a,STANDARD,n2-standard-4,179.89,180.005,180.18,0.209
aws:ap-northeast-1,PREMIUM,m5.large,gcp:europe-west2-a,STANDARD,n2-standard-4,231.262,231.479,232.392,0.333
gcp:europe-north1-a,STANDARD,n2-standard-4,gcp:northamerica-northeast1-a,STANDARD,n2-standard-4,,,,
gcp:asia-northeast3-a,PREMIUM,n2-standard-4,gcp:asia-southeast1-a,PREMIUM,n2-standard-4,,,,
gcp:southamerica-east1-a,PREMIUM,n2-standard-4,gcp:asia-southeast1-a,STANDARD,n2-standard-4,,,,
gcp:asia-south1-a,PREMIUM,n2-standard-4,gcp:northamerica-northeast1-a,PREMIUM,n2-standard-4,,,,
azure:swedencentral,PREMIUM,Standard_D2_v3,gcp:asia-east1-a,PREMIUM,n2-standard-4,244.552,244.829,245.359,0.667
aws:ca-central-1,PREMIUM,m5.large,aws:eu-west-1,PREMIUM,m5.large,68.802,68.812,68.823,0.006
azure:westeurope,PREMIUM,Standard_D2_v3,gcp:australia-southeast1-a,PREMIUM,n2-standard-4,259.084,259.246,259.464,0.097
azure:australiaeast,PREMIUM,Standard_D2_v3,aws:ap-northeast-2,PREMIUM,m5.large,170.65,170.774,171.036,0.34
aws:us-west-1,PREMIUM,m5.large,gcp:us-west1-a,STANDARD,n2-standard-4,26.472,26.529,26.6,0.199
azure:northcentralus,PREMIUM,Standard_D2_v3,gcp:asia-southeast2-a,PREMIUM,n2-standard-4,217.592,217.637,217.781,0.514
gcp:asia-east1-a,PREMIUM,n2-standard-4,gcp:southamerica-east1-a,PREMIUM,n2-standard-4,,,,
azure:francecentral,PREMIUM,Standard_D2_v3,gcp:europe-west3-a,PREMIUM,n2-standard-4,15.368,15.454,15.584,0.184
aws:ca-central-1,PREMIUM,m5.large,gcp:europe-west2-a,STANDARD,n2-standard-4,89.312,89.469,89.707,0.214
aws:eu-north-1,PREMIUM,m5.large,gcp:asia-northeast3-a,PREMIUM,n2-standard-4,273.26,273.352,273.576,0.342
azure:centralindia,PREMIUM,Standard_D2_v3,gcp:europe-west4-a,STANDARD,n2-standard-4,129.623,129.767,129.972,0.338
aws:ap-northeast-1,PREMIUM,m5.large,gcp:europe-west1-b,STANDARD,n2-standard-4,230.128,232.737,242.489,4.153
aws:af-south-1,PREMIUM,m5.large,gcp:us-east4-a,STANDARD,n2-standard-4,224.397,224.475,224.538,0.6
azure:germanywestcentral,PREMIUM,Standard_D2_v3,aws:us-west-2,PREMIUM,m5.large,166.519,166.626,166.773,0.414
aws:ap-northeast-3,PREMIUM,m5.large,aws:ap-northeast-1,PREMIUM,m5.large,8.207,8.216,8.23,0.114
gcp:asia-east1-a,PREMIUM,n2-standard-4,gcp:europe-west1-b,PREMIUM,n2-standard-4,,,,
gcp:europe-west1-b,PREMIUM,n2-standard-4,gcp:europe-west4-a,STANDARD,n2-standard-4,,,,
azure:japaneast,PREMIUM,Standard_D2_v3,gcp:asia-east1-a,PREMIUM,n2-standard-4,49.853,50.182,50.499,0.275
aws:us-east-2,PREMIUM,m5.large,gcp:asia-east2-a,PREMIUM,n2-standard-4,193.968,194.057,194.151,0.485
aws:us-east-2,PREMIUM,m5.large,aws:eu-central-1,PREMIUM,m5.large,99.394,99.471,99.815,0.238
azure:francecentral,PREMIUM,Standard_D2_v3,gcp:europe-west1-b,PREMIUM,n2-standard-4,14.605,14.777,15.095,0.171
azure:uaenorth,PREMIUM,Standard_D2_v3,gcp:us-east1-b,STANDARD,n2-standard-4,199.597,199.731,199.833,0.292
aws:ap-northeast-1,PREMIUM,m5.large,gcp:asia-south2-a,PREMIUM,n2-standard-4,135.975,136.135,136.256,0.082
azure:switzerlandnorth,PREMIUM,Standard_D2_v3,aws:ap-southeast-2,PREMIUM,m5.large,262.944,263.323,264.916,0.88
azure:westus3,PREMIUM,Standard_D2_v3,gcp:europe-north1-a,STANDARD,n2-standard-4,167.5,167.66,167.826,0.333
azure:uksouth,PREMIUM,Standard_D2_v3,gcp:europe-west4-a,PREMIUM,n2-standard-4,12.659,12.889,13.229,0.22
gcp:us-west1-a,PREMIUM,n2-standard-4,gcp:us-west4-a,STANDARD,n2-standard-4,,,,
aws:us-east-2,PREMIUM,m5.large,gcp:europe-north1-a,STANDARD,n2-standard-4,109.936,110.034,110.159,0.425
gcp:asia-northeast1-a,PREMIUM,n2-standard-4,gcp:europe-west6-a,PREMIUM,n2-standard-4,,,,
aws:us-west-2,PREMIUM,m5.large,gcp:asia-east2-a,STANDARD,n2-standard-4,167.479,167.58,167.674,0.266
gcp:asia-southeast2-a,PREMIUM,n2-standard-4,gcp:europe-central2-a,PREMIUM,n2-standard-4,,,,
azure:northeurope,PREMIUM,Standard_D2_v3,gcp:us-east1-b,STANDARD,n2-standard-4,77.802,77.912,78.028,0.383
gcp:us-central1-a,PREMIUM,n2-standard-4,gcp:asia-southeast2-a,STANDARD,n2-standard-4,,,,
gcp:asia-southeast1-a,PREMIUM,n2-standard-4,gcp:europe-west1-b,PREMIUM,n2-standard-4,,,,
aws:eu-west-1,PREMIUM,m5.large,aws:me-south-1,PREMIUM,m5.large,91.616,91.65,91.748,0.407
gcp:asia-east1-a,STANDARD,n2-standard-4,gcp:europe-west1-b,STANDARD,n2-standard-4,,,,
gcp:asia-south1-a,STANDARD,n2-standard-4,gcp:europe-west4-a,STANDARD,n2-standard-4,,,,
azure:norwayeast,PREMIUM,Standard_D2_v3,gcp:us-west1-a,PREMIUM,n2-standard-4,175.165,175.329,175.507,0.569
gcp:europe-west4-a,PREMIUM,n2-standard-4,gcp:us-east4-a,STANDARD,n2-standard-4,,,,
aws:us-west-1,PREMIUM,m5.large,aws:ap-northeast-1,PREMIUM,m5.large,107.174,107.226,107.358,0.05
azure:uksouth,PREMIUM,Standard_D2_v3,gcp:asia-northeast1-a,STANDARD,n2-standard-4,220.029,220.189,220.424,0.568
azure:southafricanorth,PREMIUM,Standard_D2_v3,gcp:us-east4-a,STANDARD,n2-standard-4,240.786,240.964,241.231,0.258
aws:us-west-1,PREMIUM,m5.large,gcp:asia-south1-a,PREMIUM,n2-standard-4,236.977,237.041,237.099,0.378
aws:af-south-1,PREMIUM,m5.large,gcp:us-west4-a,STANDARD,n2-standard-4,288.453,288.493,288.538,0.588
aws:sa-east-1,PREMIUM,m5.large,aws:ap-northeast-2,PREMIUM,m5.large,295.196,295.217,295.24,0.421
gcp:us-central1-a,PREMIUM,n2-standard-4,gcp:asia-northeast3-a,STANDARD,n2-standard-4,,,,
aws:us-west-2,PREMIUM,m5.large,gcp:europe-west3-a,PREMIUM,n2-standard-4,165.073,165.164,165.455,0.33
aws:us-east-2,PREMIUM,m5.large,gcp:europe-west1-b,PREMIUM,n2-standard-4,91.262,91.401,91.56,0.282
azure:switzerlandnorth,PREMIUM,Standard_D2_v3,gcp:us-central1-a,PREMIUM,n2-standard-4,117.888,118.017,118.18,0.44
azure:uksouth,PREMIUM,Standard_D2_v3,gcp:southamerica-east1-a,STANDARD,n2-standard-4,178.921,179.14,179.398,0.299
azure:norwayeast,PREMIUM,Standard_D2_v3,aws:eu-west-2,PREMIUM,m5.large,29.407,29.545,29.666,0.243
aws:ap-northeast-3,PREMIUM,m5.large,gcp:us-west4-a,STANDARD,n2-standard-4,119.102,119.157,119.23,0.158
gcp:us-west1-a,STANDARD,n2-standard-4,gcp:us-west4-a,STANDARD,n2-standard-4,,,,
aws:us-east-1,PREMIUM,m5.large,aws:ap-east-1,PREMIUM,m5.large,212.75,212.771,212.794,0.012
aws:ap-southeast-1,PREMIUM,m5.large,aws:ap-southeast-3,PREMIUM,m5.large,15.968,15.994,16.041,0.061
azure:eastus,PREMIUM,Standard_D2_v3,aws:eu-central-1,PREMIUM,m5.large,86.454,86.535,86.668,0.146
aws:ap-northeast-3,PREMIUM,m5.large,aws:me-south-1,PREMIUM,m5.large,149.34,149.37,149.392,0.299
azure:switzerlandnorth,PREMIUM,Standard_D2_v3,gcp:us-west1-a,STANDARD,n2-standard-4,176.557,176.795,177.024,0.581
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-4,gcp:europe-west6-a,STANDARD,n2-standard-4,,,,
aws:ap-northeast-1,PREMIUM,m5.large,aws:ap-southeast-2,PREMIUM,m5.large,115.074,115.093,115.107,0.455
azure:uaenorth,PREMIUM,Standard_D2_v3,aws:ap-northeast-2,PREMIUM,m5.large,160.497,160.613,160.742,0.191
aws:ap-southeast-1,PREMIUM,m5.large,gcp:asia-northeast2-a,PREMIUM,n2-standard-4,71.459,71.598,71.782,0.367
gcp:europe-west2-a,PREMIUM,n2-standard-4,gcp:asia-east1-a,STANDARD,n2-standard-4,,,,
azure:swedencentral,PREMIUM,Standard_D2_v3,aws:us-east-2,PREMIUM,m5.large,115.469,115.581,116.15,0.448
gcp:us-east4-a,PREMIUM,n2-standard-4,gcp:asia-northeast1-a,STANDARD,n2-standard-4,,,,
azure:westeurope,PREMIUM,Standard_D2_v3,gcp:us-west4-a,PREMIUM,n2-standard-4,145.743,145.884,146.088,0.401
azure:japaneast,PREMIUM,Standard_D2_v3,aws:ap-northeast-2,PREMIUM,m5.large,30.549,31.369,37.7,2.126
azure:eastus,PREMIUM,Standard_D2_v3,gcp:europe-west3-a,PREMIUM,n2-standard-4,87.113,87.212,87.532,0.258
aws:eu-north-1,PREMIUM,m5.large,gcp:asia-south1-a,PREMIUM,n2-standard-4,156.891,156.95,156.997,0.179
gcp:europe-west2-a,STANDARD,n2-standard-4,gcp:us-east4-a,STANDARD,n2-standard-4,,,,
azure:brazilsouth,PREMIUM,Standard_D2_v3,aws:eu-north-1,PREMIUM,m5.large,210.606,211.319,216.746,1.833
gcp:us-west1-a,PREMIUM,n2-standard-4,gcp:asia-east2-a,STANDARD,n2-standard-4,,,,
gcp:asia-southeast1-a,PREMIUM,n2-standard-4,gcp:asia-southeast1-a,STANDARD,n2-standard-4,,,,
gcp:europe-west3-a,PREMIUM,n2-standard-4,gcp:asia-northeast1-a,STANDARD,n2-standard-4,,,,
azure:brazilsouth,PREMIUM,Standard_D2_v3,gcp:asia-south1-a,STANDARD,n2-standard-4,304.816,304.966,305.476,0.527
azure:northcentralus,PREMIUM,Standard_D2_v3,gcp:europe-west4-a,STANDARD,n2-standard-4,104.058,104.192,104.28,0.327
gcp:asia-south2-a,PREMIUM,n2-standard-4,gcp:australia-southeast1-a,PREMIUM,n2-standard-4,,,,
aws:ap-east-1,PREMIUM,m5.large,gcp:asia-east2-a,STANDARD,n2-standard-4,2.058,2.209,2.344,0.102
gcp:europe-west4-a,PREMIUM,n2-standard-4,gcp:asia-east2-a,STANDARD,n2-standard-4,,,,
aws:me-south-1,PREMIUM,m5.large,gcp:europe-west3-a,STANDARD,n2-standard-4,85.402,85.458,85.594,0.325
gcp:europe-west3-a,STANDARD,n2-standard-4,gcp:us-east4-a,STANDARD,n2-standard-4,,,,
aws:eu-south-1,PREMIUM,m5.large,gcp:us-central1-a,STANDARD,n2-standard-4,125.144,125.249,125.333,0.391
gcp:us-east4-a,PREMIUM,n2-standard-4,gcp:us-west1-a,PREMIUM,n2-standard-4,,,,
azure:swedencentral,PREMIUM,Standard_D2_v3,aws:me-south-1,PREMIUM,m5.large,127.304,127.571,128.337,0.528
azure:canadacentral,PREMIUM,Standard_D2_v3,gcp:asia-east1-a,STANDARD,n2-standard-4,203.957,204.163,204.336,0.299
aws:ap-south-1,PREMIUM,m5.large,aws:ap-east-1,PREMIUM,m5.large,92.248,92.263,92.273,0.235
azure:uksouth,PREMIUM,Standard_D2_v3,gcp:asia-east2-a,STANDARD,n2-standard-4,195.683,195.948,196.816,0.366
aws:us-east-1,PREMIUM,m5.large,gcp:asia-east1-a,PREMIUM,n2-standard-4,181.227,181.291,181.382,0.428
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-4,gcp:europe-west4-a,PREMIUM,n2-standard-4,,,,
aws:eu-north-1,PREMIUM,m5.large,gcp:europe-west4-a,PREMIUM,n2-standard-4,25.391,25.521,25.62,0.185
azure:australiaeast,PREMIUM,Standard_D2_v3,gcp:europe-west3-a,PREMIUM,n2-standard-4,256.696,256.782,256.859,0.396
gcp:europe-west2-a,PREMIUM,n2-standard-4,gcp:us-west1-a,STANDARD,n2-standard-4,,,,
azure:switzerlandnorth,PREMIUM,Standard_D2_v3,gcp:asia-northeast3-a,PREMIUM,n2-standard-4,220.794,220.991,221.84,0.511
gcp:europe-west4-a,STANDARD,n2-standard-4,gcp:southamerica-east1-a,STANDARD,n2-standard-4,,,,
aws:sa-east-1,PREMIUM,m5.large,gcp:asia-northeast3-a,PREMIUM,n2-standard-4,288.414,288.533,288.665,0.592
aws:eu-north-1,PREMIUM,m5.large,aws:ap-east-1,PREMIUM,m5.large,219.642,219.658,219.674,0.554
aws:sa-east-1,PREMIUM,m5.large,aws:ap-northeast-1,PREMIUM,m5.large,271.393,271.426,271.46,0.616
azure:uksouth,PREMIUM,Standard_D2_v3,gcp:australia-southeast2-a,PREMIUM,n2-standard-4,264.808,264.918,265.194,0.574
aws:us-east-1,PREMIUM,m5.large,gcp:europe-west2-a,PREMIUM,n2-standard-4,78.635,78.728,78.8,0.335
azure:australiaeast,PREMIUM,Standard_D2_v3,gcp:europe-west2-a,STANDARD,n2-standard-4,240.455,240.655,240.824,0.11
aws:sa-east-1,PREMIUM,m5.large,gcp:us-central1-a,STANDARD,n2-standard-4,154.704,154.801,154.947,0.062
azure:eastasia,PREMIUM,Standard_D2_v3,gcp:asia-south1-a,PREMIUM,n2-standard-4,101.511,101.645,101.853,0.415
gcp:europe-central2-a,PREMIUM,n2-standard-4,gcp:northamerica-northeast1-a,STANDARD,n2-standard-4,,,,
aws:ap-northeast-1,PREMIUM,m5.large,gcp:us-west4-a,PREMIUM,n2-standard-4,108.849,108.92,109.098,0.449
azure:canadacentral,PREMIUM,Standard_D2_v3,gcp:us-east4-a,PREMIUM,n2-standard-4,19.61,23.275,38.141,7.131
aws:me-south-1,PREMIUM,m5.large,gcp:asia-southeast2-a,PREMIUM,n2-standard-4,110.31,110.376,110.516,0.302
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-4,gcp:europe-north1-a,STANDARD,n2-standard-4,,,,
gcp:asia-east2-a,STANDARD,n2-standard-4,gcp:europe-west4-a,STANDARD,n2-standard-4,,,,
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-4,gcp:us-west4-a,PREMIUM,n2-standard-4,,,,
aws:ap-northeast-1,PREMIUM,m5.large,gcp:southamerica-west1-a,PREMIUM,n2-standard-4,206.967,207.064,207.148,0.458
aws:eu-north-1,PREMIUM,m5.large,gcp:us-east4-a,PREMIUM,n2-standard-4,101.642,101.763,101.907,0.386
gcp:europe-central2-a,PREMIUM,n2-standard-4,gcp:us-central1-a,STANDARD,n2-standard-4,,,,
aws:eu-south-1,PREMIUM,m5.large,gcp:southamerica-east1-a,PREMIUM,n2-standard-4,210.194,210.355,210.532,0.59
azure:brazilsouth,PREMIUM,Standard_D2_v3,aws:ca-central-1,PREMIUM,m5.large,127.088,127.238,127.469,0.109
aws:us-west-2,PREMIUM,m5.large,gcp:us-west1-a,PREMIUM,n2-standard-4,12.805,12.882,12.936,0.142
azure:australiaeast,PREMIUM,Standard_D2_v3,aws:us-west-1,PREMIUM,m5.large,138.349,138.47,138.59,0.415
gcp:australia-southeast2-a,PREMIUM,n2-standard-4,gcp:northamerica-northeast1-a,PREMIUM,n2-standard-4,,,,
aws:ca-central-1,PREMIUM,m5.large,gcp:asia-east2-a,PREMIUM,n2-standard-4,201.333,201.437,201.561,0.497
azure:swedencentral,PREMIUM,Standard_D2_v3,gcp:southamerica-west1-a,PREMIUM,n2-standard-4,238.683,238.776,238.884,0.315
azure:germanywestcentral,PREMIUM,Standard_D2_v3,gcp:us-east4-a,STANDARD,n2-standard-4,86.77,86.961,87.341,0.195
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-4,gcp:europe-west2-a,STANDARD,n2-standard-4,,,,
gcp:australia-southeast1-a,PREMIUM,n2-standard-4,gcp:us-east1-b,STANDARD,n2-standard-4,,,,
azure:koreacentral,PREMIUM,Standard_D2_v3,aws:af-south-1,PREMIUM,m5.large,334.509,334.586,334.781,0.779
gcp:us-central1-a,PREMIUM,n2-standard-4,gcp:southamerica-east1-a,STANDARD,n2-standard-4,,,,
aws:ap-northeast-3,PREMIUM,m5.large,gcp:asia-south1-a,STANDARD,n2-standard-4,127.729,127.812,127.858,0.163
azure:japaneast,PREMIUM,Standard_D2_v3,gcp:asia-northeast3-a,PREMIUM,n2-standard-4,29.521,29.725,30.161,0.249
aws:ap-northeast-2,PREMIUM,m5.large,gcp:southamerica-east1-a,STANDARD,n2-standard-4,300.705,300.828,301.075,0.262
azure:northeurope,PREMIUM,Standard_D2_v3,gcp:europe-north1-a,STANDARD,n2-standard-4,47.188,47.367,47.592,0.229
aws:eu-west-2,PREMIUM,m5.large,gcp:southamerica-east1-a,STANDARD,n2-standard-4,201.259,201.367,201.44,0.289
aws:ap-east-1,PREMIUM,m5.large,gcp:us-west4-a,PREMIUM,n2-standard-4,156.12,156.241,156.435,0.263
aws:eu-west-1,PREMIUM,m5.large,gcp:us-east4-a,STANDARD,n2-standard-4,96.362,96.442,96.621,0.398
azure:eastus,PREMIUM,Standard_D2_v3,aws:eu-south-1,PREMIUM,m5.large,96.539,96.626,96.729,0.42
azure:southafricanorth,PREMIUM,Standard_D2_v3,gcp:asia-northeast1-a,PREMIUM,n2-standard-4,367.075,367.227,367.47,0.106
aws:eu-south-1,PREMIUM,m5.large,gcp:europe-central2-a,PREMIUM,n2-standard-4,25.695,25.857,26.486,0.268
aws:ap-southeast-1,PREMIUM,m5.large,gcp:europe-west3-a,PREMIUM,n2-standard-4,191.585,191.632,191.679,0.278
aws:eu-south-1,PREMIUM,m5.large,gcp:us-west4-a,STANDARD,n2-standard-4,171.232,171.303,171.356,0.416
azure:northeurope,PREMIUM,Standard_D2_v3,gcp:us-west1-a,STANDARD,n2-standard-4,153.87,154.011,154.193,0.364
aws:ap-northeast-1,PREMIUM,m5.large,gcp:us-east1-b,PREMIUM,n2-standard-4,155.668,155.744,155.912,0.359
gcp:europe-north1-a,PREMIUM,n2-standard-4,gcp:europe-west1-b,PREMIUM,n2-standard-4,,,,
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-4,gcp:us-west1-a,PREMIUM,n2-standard-4,,,,
azure:switzerlandnorth,PREMIUM,Standard_D2_v3,gcp:us-east1-b,PREMIUM,n2-standard-4,107.798,108.049,108.802,0.447
azure:swedencentral,PREMIUM,Standard_D2_v3,gcp:us-east1-b,STANDARD,n2-standard-4,115.955,116.1,116.462,0.333
azure:northcentralus,PREMIUM,Standard_D2_v3,aws:ap-southeast-2,PREMIUM,m5.large,190.037,190.13,190.561,0.603
aws:ca-central-1,PREMIUM,m5.large,gcp:europe-west3-a,STANDARD,n2-standard-4,95.011,95.73,101.654,2.008
aws:ap-northeast-2,PREMIUM,m5.large,aws:ap-southeast-2,PREMIUM,m5.large,139.295,139.312,139.355,0.409
gcp:europe-west6-a,PREMIUM,n2-standard-4,gcp:us-central1-a,STANDARD,n2-standard-4,,,,
azure:southafricanorth,PREMIUM,Standard_D2_v3,gcp:europe-west4-a,STANDARD,n2-standard-4,183.191,183.416,183.676,0.31
azure:japaneast,PREMIUM,Standard_D2_v3,gcp:europe-west4-a,PREMIUM,n2-standard-4,226.304,226.538,226.874,0.177
gcp:asia-southeast1-a,PREMIUM,n2-standard-4,gcp:europe-north1-a,PREMIUM,n2-standard-4,,,,
azure:westus3,PREMIUM,Standard_D2_v3,aws:eu-north-1,PREMIUM,m5.large,153.076,153.281,153.664,0.337
aws:us-east-1,PREMIUM,m5.large,gcp:us-central1-a,STANDARD,n2-standard-4,32.453,32.609,32.862,0.259
azure:canadacentral,PREMIUM,Standard_D2_v3,aws:af-south-1,PREMIUM,m5.large,234.09,234.187,234.321,0.314
aws:eu-west-2,PREMIUM,m5.large,gcp:us-east1-b,STANDARD,n2-standard-4,92.915,92.97,93.031,0.239
aws:ap-southeast-1,PREMIUM,m5.large,gcp:europe-west6-a,STANDARD,n2-standard-4,155.699,155.788,155.93,0.399
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-4,gcp:asia-east1-a,STANDARD,n2-standard-4,,,,
aws:ca-central-1,PREMIUM,m5.large,gcp:australia-southeast1-a,PREMIUM,n2-standard-4,206.95,207.056,207.165,0.063
azure:northeurope,PREMIUM,Standard_D2_v3,gcp:southamerica-east1-a,PREMIUM,n2-standard-4,184.329,184.526,185.064,0.442
aws:us-west-2,PREMIUM,m5.large,gcp:asia-northeast1-a,PREMIUM,n2-standard-4,103.86,103.906,104.006,0.207
gcp:asia-east2-a,PREMIUM,n2-standard-4,gcp:southamerica-east1-a,STANDARD,n2-standard-4,,,,
azure:westus,PREMIUM,Standard_D2_v3,gcp:northamerica-northeast1-a,PREMIUM,n2-standard-4,70.418,70.589,70.691,0.147
gcp:asia-southeast2-a,PREMIUM,n2-standard-4,gcp:us-east4-a,STANDARD,n2-standard-4,,,,
gcp:asia-east2-a,PREMIUM,n2-standard-4,gcp:asia-southeast1-a,STANDARD,n2-standard-4,,,,
gcp:europe-north1-a,PREMIUM,n2-standard-4,gcp:europe-west3-a,STANDARD,n2-standard-4,,,,
gcp:asia-south1-a,PREMIUM,n2-standard-4,gcp:us-east4-a,STANDARD,n2-standard-4,,,,
aws:ap-southeast-3,PREMIUM,m5.large,gcp:us-central1-a,STANDARD,n2-standard-4,234.553,234.611,234.749,0.575
aws:eu-west-2,PREMIUM,m5.large,gcp:us-west1-a,PREMIUM,n2-standard-4,129.33,129.444,129.577,0.236
azure:switzerlandnorth,PREMIUM,Standard_D2_v3,aws:eu-south-1,PREMIUM,m5.large,5.633,5.821,5.985,0.131
azure:swedencentral,PREMIUM,Standard_D2_v3,gcp:us-east1-b,PREMIUM,n2-standard-4,119.092,119.357,119.65,0.305
azure:eastasia,PREMIUM,Standard_D2_v3,gcp:europe-west1-b,STANDARD,n2-standard-4,194.547,194.91,195.596,0.563
aws:eu-west-1,PREMIUM,m5.large,gcp:europe-west4-a,STANDARD,n2-standard-4,21.411,21.507,21.625,0.085
aws:eu-north-1,PREMIUM,m5.large,gcp:southamerica-west1-a,PREMIUM,n2-standard-4,225.506,225.556,225.606,0.302
azure:westus3,PREMIUM,Standard_D2_v3,gcp:asia-southeast1-a,STANDARD,n2-standard-4,173.901,174.122,174.382,0.544
azure:eastus,PREMIUM,Standard_D2_v3,gcp:australia-southeast1-a,PREMIUM,n2-standard-4,197.431,197.492,197.75,0.603
azure:northcentralus,PREMIUM,Standard_D2_v3,gcp:us-west1-a,STANDARD,n2-standard-4,68.866,69.017,69.187,0.34
gcp:europe-central2-a,PREMIUM,n2-standard-4,gcp:europe-west3-a,STANDARD,n2-standard-4,,,,
aws:eu-west-2,PREMIUM,m5.large,gcp:asia-east1-a,PREMIUM,n2-standard-4,244.812,244.888,245.012,0.545
azure:canadacentral,PREMIUM,Standard_D2_v3,gcp:us-west1-a,PREMIUM,n2-standard-4,68.469,68.581,68.706,0.133
aws:us-west-1,PREMIUM,m5.large,gcp:asia-southeast2-a,STANDARD,n2-standard-4,186.113,186.2,186.263,0.045
aws:ap-southeast-2,PREMIUM,m5.large,gcp:asia-northeast3-a,PREMIUM,n2-standard-4,147.907,148.053,148.372,0.504
aws:eu-south-1,PREMIUM,m5.large,aws:ap-east-1,PREMIUM,m5.large,184.014,184.031,184.053,0.011
gcp:us-west4-a,PREMIUM,n2-standard-4,gcp:europe-west6-a,STANDARD,n2-standard-4,,,,
azure:francecentral,PREMIUM,Standard_D2_v3,gcp:europe-north1-a,STANDARD,n2-standard-4,39.948,40.179,40.413,0.281
gcp:us-west4-a,PREMIUM,n2-standard-4,gcp:europe-west4-a,STANDARD,n2-standard-4,,,,
azure:eastasia,PREMIUM,Standard_D2_v3,gcp:asia-northeast2-a,PREMIUM,n2-standard-4,50.658,50.759,50.936,0.278
aws:eu-west-2,PREMIUM,m5.large,gcp:asia-southeast2-a,PREMIUM,n2-standard-4,220.106,220.161,220.225,0.213
aws:af-south-1,PREMIUM,m5.large,gcp:europe-west4-a,PREMIUM,n2-standard-4,164.889,164.923,165.001,0.481
gcp:europe-west1-b,PREMIUM,n2-standard-4,gcp:us-east4-a,PREMIUM,n2-standard-4,,,,
aws:af-south-1,PREMIUM,m5.large,gcp:us-east4-a,PREMIUM,n2-standard-4,232.413,232.566,232.818,0.619
azure:westeurope,PREMIUM,Standard_D2_v3,gcp:europe-west2-a,PREMIUM,n2-standard-4,9.923,10.052,10.193,0.124
gcp:asia-northeast3-a,PREMIUM,n2-standard-4,gcp:europe-north1-a,STANDARD,n2-standard-4,,,,
gcp:europe-west4-a,PREMIUM,n2-standard-4,gcp:europe-west4-a,STANDARD,n2-standard-4,,,,
azure:northcentralus,PREMIUM,Standard_D2_v3,aws:eu-west-2,PREMIUM,m5.large,96.762,96.85,96.979,0.317
